bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author_id,language_id,publisher_id
30666,Gulliver's Travels,Ykids,3.57,9810549415,9789810549411,eng,148,7,0,7/1/2007,YoungJin Singapore Pte. Ltd.,6610,1,1612
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler,4.25,0140192468,9780140192469,eng,624,713,67,6/5/1990,Arkana,6611,1,1613
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler,4.25,0140192468,9780140192469,eng,624,713,67,6/5/1990,Penguin,6611,1,1614
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Herbert Butterfield,4.25,0140192468,9780140192469,eng,624,713,67,6/5/1990,Arkana,6612,1,1613
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Herbert Butterfield,4.25,0140192468,9780140192469,eng,624,713,67,6/5/1990,Penguin,6612,1,1614
30673,Darkness at Noon,Arthur Koestler,4.04,1416540261,9781416540267,eng,273,1307,161,10/17/2006,Scribner,6611,1,63
30673,Darkness at Noon,Daphne Hardy,4.04,1416540261,9781416540267,eng,273,1307,161,10/17/2006,Scribner,6613,1,63
30675,The Thirteenth Tribe,Arthur Koestler,3.93,0330250698,9780330250696,eng,224,9,3,9/9/1977,Picador,6611,1,112
30676,The Act of Creation,Arthur Koestler,4.26,0140191917,9780140191912,eng,752,365,24,12/7/1990,Arkana,6611,1,1613
30676,The Act of Creation,Arthur Koestler,4.26,0140191917,9780140191912,eng,752,365,24,12/7/1990,Penguin,6611,1,1614
30677,The Ghost in the Machine,Arthur Koestler,4.0,0140191925,9780140191929,eng,400,472,33,12/7/1990,Arkana,6611,1,1613
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,0394718232,9780394718231,eng,187,166,16,4/12/1973,Vintage,6611,1,32
30679,The Invisible Writing,Arthur Koestler,4.31,0099490684,9780099490685,eng,544,115,16,9/1/2005,Vintage Classics,6611,1,314
30680,Up in the Air,Walter Kirn,2.86,0385722370,9780385722377,eng,320,3504,490,9/24/2002,Anchor,6614,1,167
30681,Thumbsucker,Walter Kirn,3.44,0385497091,9780385497091,eng,300,1203,111,10/19/1999,Broadway Books,6614,1,8
30697,Crazy Lady!,Jane Leslie Conly,3.64,0064405710,9780064405713,eng,192,1510,100,1/19/1995,HarperCollinsPublishers,5586,1,121
30702,Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber,4.25,0963625527,9780963625526,eng,228,278,22,9/1/1997,Keep It Simple Books,6055,1,1508
30702,Be the Person You Want to Find: Relationship and Self-Discovery,June Shiver,4.25,0963625527,9780963625526,eng,228,278,22,9/1/1997,Keep It Simple Books,6056,1,1508
30705,Making a Change for Good: A Guide to Compassionate Self-Discipline,Cheri Huber,3.93,1590302087,9781590302088,eng,128,304,36,3/13/2007,Shambhala,6055,1,22
30712,The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges,4.52,0141183020,9780141183022,eng,560,164,17,1/18/2001,Penguin Books,1568,1,55
30712,The Total Library: Non-Fiction 1922-1986,Suzanne Jill Levine,4.52,0141183020,9780141183022,eng,560,164,17,1/18/2001,Penguin Books,3922,1,55
30712,The Total Library: Non-Fiction 1922-1986,Esther Allen,4.52,0141183020,9780141183022,eng,560,164,17,1/18/2001,Penguin Books,1974,1,55
30713,Ficciones,Jorge Luis Borges,4.45,0679422994,9780679422990,eng,192,424,54,5/25/1993,Everymans Library,1568,1,109
30713,Ficciones,John Sturrock,4.45,0679422994,9780679422990,eng,192,424,54,5/25/1993,Everymans Library,4377,1,109
30713,Ficciones,Anthony Kerringan,4.45,0679422994,9780679422990,eng,192,424,54,5/25/1993,Everymans Library,6615,1,109
30733,Montaigne: Essays,Michel De Montaigne,4.16,014017897X,9780140178975,eng,416,1214,72,7/1/1993,Penguin Books,6616,1,55
30733,Montaigne: Essays,J.M. Cohen,4.16,014017897X,9780140178975,eng,416,1214,72,7/1/1993,Penguin Books,6617,1,55
30734,The Complete Works,Michel De Montaigne,4.44,1400040213,9781400040216,eng,1392,166,13,4/29/2003,Everymans Library,6616,1,109
30734,The Complete Works,Donald M. Frame,4.44,1400040213,9781400040216,eng,1392,166,13,4/29/2003,Everymans Library,6618,1,109
30735,The Complete Essays,Michel De Montaigne,4.24,0140446044,9780140446043,eng,1344,10657,290,2/25/1993,Penguin Classics,6616,1,53
30735,The Complete Essays,M.A. Screech,4.24,0140446044,9780140446043,eng,1344,10657,290,2/25/1993,Penguin Classics,4265,1,53
30739,On Friendship,Michel De Montaigne,3.73,0143036297,9780143036296,eng,128,50,6,9/6/2005,Penguin Books,6616,1,55
30739,On Friendship,M.A. Screech,3.73,0143036297,9780143036296,eng,128,50,6,9/6/2005,Penguin Books,4265,1,55
30743,To America with Love: Letters from the Underground,Abbie Hoffman,3.96,1888996285,9781888996289,eng,224,69,3,9/1/2000,Red Hen Pr,6619,1,1615
30743,To America with Love: Letters from the Underground,Anita Hoffman,3.96,1888996285,9781888996289,eng,224,69,3,9/1/2000,Red Hen Pr,6620,1,1615
30755,The Stories (So Far),Deborah Eisenberg,4.0,0374524920,9780374524920,eng,496,209,19,3/13/1997,Farrar  Straus and Giroux,6621,1,29
30771,Hellsing  Vol. 03 (Hellsing  #3),Kohta Hirano,4.37,1593072023,9781593072025,eng,164,4831,63,6/15/2004,Dark Horse Manga,6622,1,636
30774,Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,1593072597,9781593072599,eng,208,2596,56,9/21/2004,Dark Horse Manga,6622,1,636
30786,Verserade tankar,Lennart Hellsing,3.0,9177129334,9789177129332,swe,128,1,0,9/1/1999,Alfabeta Bokförlag,6623,20,1616
30786,Verserade tankar,Fibben Hald,3.0,9177129334,9789177129332,swe,128,1,0,9/1/1999,Alfabeta Bokförlag,6624,20,1616
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,0618446702,9780618446704,eng,352,5330,353,4/1/2004,Mariner Books,322,1,149
30811,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Andrew Heintzman,3.48,0887847447,9780887847448,eng,336,2,0,9/20/2006,House of Anansi Press,6625,1,1617
30811,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Evan Solomon,3.48,0887847447,9780887847448,eng,336,2,0,9/20/2006,House of Anansi Press,6626,1,1617
30811,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Eric Schlosser,3.48,0887847447,9780887847448,eng,336,2,0,9/20/2006,House of Anansi Press,322,1,1617
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser,3.76,0618710310,9780618710317,eng,259,3745,841,5/10/2006,Houghton Mifflin,322,1,11
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Charles Wilson,3.76,0618710310,9780618710317,eng,259,3745,841,5/10/2006,Houghton Mifflin,6627,1,11
30816,Shaken (Left Behind: The Kids  #23-25),Jerry B. Jenkins,4.32,1414302681,9781414302683,eng,384,217,2,2/1/2005,Tyndale House Publishers,6033,1,606
30816,Shaken (Left Behind: The Kids  #23-25),Tim Lahaye,4.32,1414302681,9781414302683,eng,384,217,2,2/1/2005,Tyndale House Publishers,6032,1,606
30816,Shaken (Left Behind: The Kids  #23-25),Chris Fabry,4.32,1414302681,9781414302683,eng,384,217,2,2/1/2005,Tyndale House Publishers,6628,1,606
30818,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Tim Lahaye,4.15,1414305818,9781414305813,eng,351,2855,114,2/1/2007,Tyndale House Publishers,6032,1,606
30818,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Jerry B. Jenkins,4.15,1414305818,9781414305813,eng,351,2855,114,2/1/2007,Tyndale House Publishers,6033,1,606
30820,Kingdom Come: The Final Victory (Left Behind  #13),Tim Lahaye,3.98,0842360611,9780842360616,eng,356,4148,177,4/3/2007,Tyndale House Publishers,6032,1,606
30820,Kingdom Come: The Final Victory (Left Behind  #13),Jerry B. Jenkins,3.98,0842360611,9780842360616,eng,356,4148,177,4/3/2007,Tyndale House Publishers,6033,1,606
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim Lahaye,3.94,0399153896,9780399153891,eng,310,1144,108,12/1/2006,Putnam Adult,6032,1,601
30821,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Jerry B. Jenkins,3.94,0399153896,9780399153891,eng,310,1144,108,12/1/2006,Putnam Adult,6033,1,601
30822,Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,0842384111,9780842384117,eng,368,1532,40,3/1/2005,Tyndale House Publishers,6033,1,606
30836,Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today),Augustine Of Hippo,4.67,1569550344,9781569550342,eng,158,6,1,12/31/1998,Servant Publications,524,1,1618
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous,4.33,0312426119,9780312426118,eng,261,6232,713,7/11/2006,Picador,3741,1,112
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Philip Boehm,4.33,0312426119,9780312426118,eng,261,6232,713,7/11/2006,Picador,6629,1,112
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Hans Magnus Enzensberger,4.33,0312426119,9780312426118,eng,261,6232,713,7/11/2006,Picador,6630,1,112
30852,The Woman Warrior,Maxine Hong Kingston,3.73,0679721886,9780679721888,eng,204,21189,1195,4/23/1989,Vintage Books USA,6631,1,144
30855,A Woman in Jerusalem,A.B. Yehoshua,3.43,0151012261,9780151012268,eng,256,851,132,8/14/2006,Houghton Mifflin,6026,1,11
30855,A Woman in Jerusalem,Hillel Halkin,3.43,0151012261,9780151012268,eng,256,851,132,8/14/2006,Houghton Mifflin,6027,1,11
30856,The Kept Woman,Susan Donovan,3.81,0312939507,9780312939502,eng,384,4037,143,6/27/2006,St. Martin's Paperbacks,6632,1,573
30859,My Woman His Wife,Anna J.,4.38,0975306626,9780975306628,eng,260,971,65,9/1/2006,Urban Books,6633,1,1619
30861,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,0679738568,9780679738565,eng,192,8107,379,3/3/1992,Vintage,5300,1,32
30868,The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,0812474945,9780812474947,eng,232,120383,5290,3/1/1989,Perfection Learning,1436,1,1349
30889,The Crazyladies of Pearl Street,Trevanian,3.77,1400080371,9781400080373,eng,384,1063,157,6/6/2006,Broadway Books,314,1,8
30891,The Summer of Katya,Trevanian,3.99,1400098041,9781400098040,eng,288,2257,116,6/28/2005,Broadway Books,314,1,8
30892,The Main,Trevanian,3.86,1400098238,9781400098231,eng,352,920,32,7/26/2005,Broadway Books,314,1,8
30893,The Eiger Sanction (Jonathan Hemlock  #1),Trevanian,4.06,1400098025,9781400098026,eng,336,10385,152,5/10/2005,Broadway Books,314,1,8
30913,Time to Learn: How to Create High Schools That Serve All Students,George H. Wood,3.5,0325008086,9780325008080,eng,216,8,2,8/1/2005,Heinemann Educational Books,6634,1,1531
30913,Time to Learn: How to Create High Schools That Serve All Students,Theodore R. Sizer,3.5,0325008086,9780325008080,eng,216,8,2,8/1/2005,Heinemann Educational Books,6635,1,1531
30923,Scoop (Occupational Hazards  #1),Rene Gutteridge,3.61,1400071577,9781400071579,eng,352,460,53,10/10/2006,WaterBrook,6636,1,1620
30933,Brideshead Revisited,Evelyn Waugh,4.0,0316926345,9780316926348,eng,351,79045,3083,1/30/1982,Back Bay Books,6637,1,106
30934,Black Mischief,Evelyn Waugh,3.76,0316917338,9780316917339,eng,304,2421,132,8/30/2002,Back Bay Books,6637,1,106
30937,The Complete Stories of Evelyn Waugh,Evelyn Waugh,3.99,0316926604,9780316926607,eng,640,765,57,9/20/2000,Back Bay Books,6637,1,106
30938,Helena,Evelyn Waugh,3.6,082942122X,9780829421224,eng,264,772,82,3/1/2005,Loyola Classics,6637,1,1621
30938,Helena,George Weigel,3.6,082942122X,9780829421224,eng,264,772,82,3/1/2005,Loyola Classics,6638,1,1621
30938,Helena,Amy Welborn,3.6,082942122X,9780829421224,eng,264,772,82,3/1/2005,Loyola Classics,6639,1,1621
30941,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,0395511682,9780395511688,eng,48,0,0,4/24/1989,Houghton Mifflin,6031,1,11
30948,The Rise of Christianity,Rodney Stark,4.04,0060677015,9780060677015,eng,272,1363,151,5/9/1997,HarperOne,6640,1,158
30949,The Rise of Christianity : A Sociologist Reconsiders History,Rodney Stark,4.04,0691027498,9780691027494,eng,246,44,5,6/2/1996,Princeton University Press,6640,1,101
30965,Grand Theft Auto: San Andreas Official Strategy Guide,Rick Barba,4.04,0744004292,9780744004298,eng,272,73,5,10/25/2004,Bradygames,6641,1,201
30966,Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri,4.07,014303748X,9780143037484,eng,272,2598,164,7/25/2006,Penguin Books,6642,1,55
30966,Rounding the Mark (Inspector Montalbano  #7),Stephen Sartarelli,4.07,014303748X,9780143037484,eng,272,2598,164,7/25/2006,Penguin Books,6643,1,55
30968,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri,4.03,014303460X,9780143034605,eng,304,3393,194,2/1/2005,Penguin Books,6642,1,55
30968,Excursion to Tindari (Inspector Montalbano #5),Stephen Sartarelli,4.03,014303460X,9780143034605,eng,304,3393,194,2/1/2005,Penguin Books,6643,1,55
30969,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri,4.03,0142004456,9780142004456,eng,249,3907,254,6/29/2004,Penguin Books,6642,1,55
30969,Voice of the Violin (Inspector Montalbano  #4),Stephen Sartarelli,4.03,0142004456,9780142004456,eng,249,3907,254,6/29/2004,Penguin Books,6643,1,55
30971,Andreas Gursky,Andreas Gursky,4.22,0870700162,9780870700163,eng,196,70,4,7/2/2002,Museum of Modern Art,6644,1,1622
30971,Andreas Gursky,Peter Galassi,4.22,0870700162,9780870700163,eng,196,70,4,7/2/2002,Museum of Modern Art,6645,1,1622
30976,Moon of the Spider (Diablo  #4),Richard A. Knaak,3.95,0743471326,9780743471329,eng,336,749,16,1/1/2006,Pocket Star,2146,1,692
30977,The Black Road (Diablo #2),Mel Odom,3.67,0743426916,9780743426916,eng,360,1224,18,4/2/2002,Star Trek,6646,1,1147
30978,Legacy of Blood (Diablo  #1),Richard A. Knaak,3.77,067104155X,9780671041557,eng,355,2120,68,5/1/2001,Pocket Books,2146,1,99
30981,The Kingdom of Shadow (Diablo  #3),Richard A. Knaak,3.93,0743426924,9780743426923,eng,339,1181,24,8/1/2002,Pocket Books,2146,1,99
30981,The Kingdom of Shadow (Diablo  #3),Richard A. Knaak,3.93,0743426924,9780743426923,eng,339,1181,24,8/1/2002,Star Trek,2146,1,1147
30982,Scales of the Serpent (Diablo: The Sin War  #2),Richard A. Knaak,3.86,0743471237,9780743471237,eng,327,866,31,3/27/2007,Pocket Star,2146,1,692
30985,El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,Stephen Desberg,3.84,1594970009,9781594970009,spa,56,20,2,10/1/2004,Public Square Books,6647,3,653
30985,El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,Enrico Marini,3.84,1594970009,9781594970009,spa,56,20,2,10/1/2004,Public Square Books,6648,3,653
30992,Diablo II Ultimate Strategy Guide,Bart G. Farkas,3.81,0744001056,9780744001051,eng,288,31,4,10/31/2001,Vivendi,6649,1,1623
31004,El Diablo Cojuelo,Luis Vélez De Guevara,3.06,8437604826,9788437604824,spa,192,13,2,1/11/2007,Cátedra,6650,3,1624
31016,El diablo de la botella,Robert Louis Stevenson,3.74,9580408556,9789580408550,spa,77,34,2,7/15/2018,Grupo Editorial Norma  S.A.,144,3,1625
31016,El diablo de la botella,Diana Castellanos,3.74,9580408556,9789580408550,spa,77,34,2,7/15/2018,Grupo Editorial Norma  S.A.,6651,3,1625
31016,El diablo de la botella,Eleonora Garcia Larralde,3.74,9580408556,9789580408550,spa,77,34,2,7/15/2018,Grupo Editorial Norma  S.A.,6652,3,1625
31030,Diabolo: Volume 1,Kei Kusunoki,3.46,1595322329,9781595322326,eng,199,207,9,11/1/2004,TokyoPop,6653,1,990
31030,Diabolo: Volume 1,Kaoru Ohashi,3.46,1595322329,9781595322326,eng,199,207,9,11/1/2004,TokyoPop,6654,1,990
31031,Japan (Lonely Planet Guide),Chris Rowthorn,4.05,1740599241,9781740599245,eng,812,736,20,10/1/2005,Lonely Planet,6655,1,147
31031,Japan (Lonely Planet Guide),Ray Bartlett,4.05,1740599241,9781740599245,eng,812,736,20,10/1/2005,Lonely Planet,6656,1,147
31031,Japan (Lonely Planet Guide),Justin Ellis,4.05,1740599241,9781740599245,eng,812,736,20,10/1/2005,Lonely Planet,6657,1,147
31034,Pink Box: Inside Japan's Sex Clubs,Joan Sinclair,4.11,0810992590,9780810992597,eng,192,260,32,10/1/2006,Harry N. Abrams,6658,1,965
31034,Pink Box: Inside Japan's Sex Clubs,James Farrer,4.11,0810992590,9780810992597,eng,192,260,32,10/1/2006,Harry N. Abrams,6659,1,965
31040,Japan at War:  An Oral History,Haruko Taya Cook,4.34,1565840399,9781565840393,eng,493,718,87,10/1/1993,The New Press,6660,1,17
31040,Japan at War:  An Oral History,Theodore F. Cook,4.34,1565840399,9781565840393,eng,493,718,87,10/1/1993,The New Press,6661,1,17
31049,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,Kitty Burns Florey,3.59,1933633107,9781933633107,eng,154,705,191,10/1/2006,Melville House Publishing,6662,1,402
31050,A Three Dog Life,Abigail Thomas,3.74,0151012113,9780151012114,eng,182,191,47,9/5/2006,Houghton Mifflin,6663,1,11
31054,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. Mcconnell,4.33,0345477146,9780345477149,eng,382,2132,132,8/29/2006,Ballantine Books,6664,1,10
31067,Malcolm X Speaks: Selected Speeches and Statements,Malcolm X,4.46,0802132138,9780802132130,eng,240,5018,69,1/11/1994,Grove Weidenfeld,6665,1,1626
31067,Malcolm X Speaks: Selected Speeches and Statements,George Breitman,4.46,0802132138,9780802132130,eng,240,5018,69,1/11/1994,Grove Weidenfeld,6666,1,1626
31071,Martin and Malcolm and America: A Dream or a Nightmare?,James H. Cone,4.37,0883448246,9780883448243,eng,358,1311,38,9/1/1992,Orbis Books,6667,1,555
31072,Under the Volcano,Malcolm Lowry,3.79,0060955228,9780060955229,eng,397,17894,837,4/26/2000,Harper Perennial,6668,1,67
31076,The New Knighthood: A History of the Order of the Temple,Malcolm Barber,3.84,0521558727,9780521558723,eng,441,126,7,9/29/1995,Cambridge University Press,6669,1,61
31080,Malcolm X: A Graphic Biography,Andrew Helfer,3.66,0809095041,9780809095049,eng,112,601,106,11/14/2006,Hill & Wang,6670,1,851
31080,Malcolm X: A Graphic Biography,Randy Duburke,3.66,0809095041,9780809095049,eng,112,601,106,11/14/2006,Hill & Wang,6671,1,851
31082,Who Are You?: 101 Ways of Seeing Yourself,Malcolm Godwin,3.48,0140196099,9780140196092,eng,224,263,26,1/1/2000,Penguin Books,6672,1,55
31083,Bosnia: A Short History,Noel Malcolm,4.07,0330412442,9780330412445,eng,384,38,1,8/1/2002,Macmillan,6673,1,421
31084,The Other Boleyn Girl,Philippa Gregory,4.06,0743269837,9780743269834,eng,664,3111,375,11/9/2004,Atria Books,3873,1,74
31087,The Last Boleyn,Karen Harper,4.05,0307237907,9780307237903,eng,592,9097,205,2/28/2006,Broadway Books,6674,1,8
31088,The Rise and Fall of Anne Boleyn,Retha M. Warnicke,3.96,0521406773,9780521406772,eng,338,1336,39,7/26/1991,Cambridge University Press,6675,1,61
31089,The Secret Diary of Anne Boleyn,Robin Maxwell,3.8,0684849690,9780684849690,eng,281,5221,299,5/28/1998,Atria Books,6676,1,74
31092,The Other Boleyn Girl,Philippa Gregory,4.06,0739427113,9780739427118,eng,664,1165,105,4/21/2001,Scribner,3873,1,63
31093,Lila: An Inquiry Into Morals (Phaedrus  #2),Robert M. Pirsig,3.78,0553299611,9780553299618,eng,480,5317,291,11/1/1992,Bantam,219,1,125
31095,Lila's Child: An Inquiry into Quality,Robert M. Pirsig,3.58,1403356203,9781403356208,eng,600,54,5,1/14/2003,1st Book Library,219,1,1627
31095,Lila's Child: An Inquiry into Quality,Dan Glover,3.58,1403356203,9781403356208,eng,600,54,5,1/14/2003,1st Book Library,6677,1,1627
31098,Swapping Lives,Jane Green,3.58,0670034800,9780670034802,eng,410,24513,916,6/13/2006,Viking Adult,5154,1,440
31099,Babyville,Jane Green,3.62,0767912241,9780767912242,eng,464,30815,544,3/23/2004,Broadway Books,5154,1,8
31100,To Have and to Hold,Jane Green,3.63,0767912276,9780767912273,eng,352,22864,445,3/1/2005,Broadway Books,5154,1,8
31101,Mr. Maybe,Jane Green,3.45,0767905202,9780767905206,eng,368,87217,832,6/11/2002,Broadway Books,5154,1,8
31102,Straight Talking,Jane Green,3.64,0141011513,9780141011516,eng,304,234,12,9/5/2002,Penguin Books,5154,1,55
